metro_distance,bus_distance,university_distance
4.0361,10.9558,16.5782
4.0361,10.9558,16.5782
4.0361,10.9558,16.5782
9.5122,24.8425,17.8174
9.5122,24.8425,17.8174
9.5122,24.8425,17.8174
9.5122,24.8425,17.8174
9.678,24.9133,18.0186
9.678,24.9133,18.0186
9.678,24.9133,18.0186
9.678,24.9133,18.0186
4.5431,11.7066,16.7305
1.1034,4.3971,10.4551
1.1034,4.3971,10.4551
1.1034,4.3971,10.4551
1.1034,4.3971,10.4551
1.1034,4.3971,10.4551
1.1034,4.3971,10.4551
15.6765,28.3309,21.4886
15.6765,28.3309,21.4886
15.6765,28.3309,21.4886
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0357,5.3075,8.1852
2.0684,5.0623,8.2047
2.0684,5.0623,8.2047
9.3363,22.3044,16.54
9.3363,22.3044,16.54
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.1091,4.9819,9.5261
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
3.6898,4.0383,8.8537
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
4.1982,11.1222,16.7409
7.4635,13.7592,19.686
2.0161,5.2572,8.2126
2.0161,5.2572,8.2126
2.0161,5.2572,8.2126
2.0161,5.2572,8.2126
2.0161,5.2572,8.2126
2.0161,5.2572,8.2126
4.2856,11.2416,16.8286
4.2856,11.2416,16.8286
4.2856,11.2416,16.8286
4.2856,11.2416,16.8286
4.2856,11.2416,16.8286
4.2856,11.2416,16.8286
4.2856,11.2416,16.8286
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
4.1423,11.0619,16.6846
2.6704,5.9958,8.1554
2.6704,5.9958,8.1554
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.339,22.3249,16.6032
9.5122,24.8425,17.8174
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
0.4663,5.7339,0.3469
3.2234,10.7023,9.9047
1.6077,5.2474,8.8068
1.6077,5.2474,8.8068
1.6077,5.2474,8.8068
9.158,21.9921,15.976
1.0064,5.9884,9.2168
1.0064,5.9884,9.2168
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.5914,5.2675,9.3617
1.5914,5.2675,9.3617
1.5914,5.2675,9.3617
1.5914,5.2675,9.3617
7.9208,13.4258,17.1448
7.9208,13.4258,17.1448
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
3.3838,4.9097,9.2873
1.5378,6.0253,11.0592
1.9427,14.8392,11.7589
1.9427,14.8392,11.7589
1.7046,5.8487,8.5446
1.1777,5.9273,9.0396
1.1777,5.9273,9.0396
1.1777,5.9273,9.0396
1.1777,5.9273,9.0396
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
1.8602,5.5071,10.6832
4.1968,16.8326,11.4343
8.1919,14.506,20.409
8.1919,14.506,20.409
8.1919,14.506,20.409
10.4898,25.8482,18.7663
10.4898,25.8482,18.7663
10.4898,25.8482,18.7663
10.4898,25.8482,18.7663
10.4898,25.8482,18.7663
10.4898,25.8482,18.7663
3.4698,4.9038,9.2184
3.4698,4.9038,9.2184
3.4698,4.9038,9.2184
3.4698,4.9038,9.2184
11.4216,25.1579,23.8957
2.5444,7.603,12.2336
2.5444,7.603,12.2336
0.1022,5.5027,1.4178
0.1022,5.5027,1.4178
13.7878,26.4121,19.6464
13.7878,26.4121,19.6464
0.8786,13.5367,9.5646
0.8786,13.5367,9.5646
0.8786,13.5367,9.5646
0.8786,13.5367,9.5646
0.8786,13.5367,9.5646
0.8786,13.5367,9.5646
0.8786,13.5367,9.5646
2.4196,7.4636,12.0778
2.4196,7.4636,12.0778
3.3248,16.5452,14.4617
3.3248,16.5452,14.4617
3.3248,16.5452,14.4617
3.3248,16.5452,14.4617
3.3248,16.5452,14.4617
3.3248,16.5452,14.4617
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.7447,5.1806,8.6078
1.1636,8.3003,13.693
1.1636,8.3003,13.693
1.1636,8.3003,13.693
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
0.7012,7.4296,10.9473
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.9053,7.7315,11.9369
1.7639,13.3275,11.2249
1.7639,13.3275,11.2249
1.7639,13.3275,11.2249
1.7639,13.3275,11.2249
1.7639,13.3275,11.2249
1.7639,13.3275,11.2249
0.1998,6.5693,1.3598
0.1998,6.5693,1.3598
1.1636,8.3003,13.693
1.1636,8.3003,13.693
1.1636,8.3003,13.693
1.1636,8.3003,13.693
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
3.2375,4.9472,9.4143
9.8751,25.1292,18.2068
2.8324,6.0438,8.0067
2.8324,6.0438,8.0067
2.8324,6.0438,8.0067
0.1986,2.7935,6.1636
0.8147,13.9166,6.6704
0.8147,13.9166,6.6704
0.8147,13.9166,6.6704
0.8147,13.9166,6.6704
0.8147,13.9166,6.6704
0.8147,13.9166,6.6704
0.8147,13.9166,6.6704
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
1.0038,8.2076,6.2389
5.0699,10.6984,16.8237
5.0699,10.6984,16.8237
2.4196,7.4636,12.0778
2.4196,7.4636,12.0778
1.8624,4.9811,9.1469
1.8624,4.9811,9.1469
1.8624,4.9811,9.1469
1.8624,4.9811,9.1469
1.8624,4.9811,9.1469
7.8096,14.1073,20.031
7.8096,14.1073,20.031
7.8096,14.1073,20.031
2.7769,6.0623,8.0641
0.6169,12.6118,9.6938
0.6169,12.6118,9.6938
0.6169,12.6118,9.6938
0.6169,12.6118,9.6938
3.9835,16.7301,11.5064
3.9835,16.7301,11.5064
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.1434,10.2737,5.0893
0.8027,9.738,3.4819
0.8027,9.738,3.4819
10.1443,25.461,18.447
1.7867,5.016,8.8439
1.7867,5.016,8.8439
1.7867,5.016,8.8439
1.7867,5.016,8.8439
1.6604,5.1384,9.0177
1.6604,5.1384,9.0177
1.6604,5.1384,9.0177
0.6917,6.1175,9.6263
0.6917,6.1175,9.6263
0.6917,6.1175,9.6263
1.7107,5.0903,9.0271
1.7107,5.0903,9.0271
1.7107,5.0903,9.0271
1.7107,5.0903,9.0271
1.7107,5.0903,9.0271
0.2916,5.9587,1.3327
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
1.5756,6.1745,4.5943
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
0.259,6.3749,3.8735
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
3.2245,5.1866,4.6192
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
0.454,4.8539,1.536
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
2.1092,4.626,2.8906
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
0.9852,2.2764,3.2399
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
1.6063,8.4135,4.3908
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
0.743,5.7156,2.7039
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.7793,4.6918,2.7543
1.6748,6.1143,4.4246
1.6748,6.1143,4.4246
1.6748,6.1143,4.4246
1.6748,6.1143,4.4246
1.6748,6.1143,4.4246
1.6748,6.1143,4.4246
1.5492,6.2462,4.5193
1.5492,6.2462,4.5193
1.5492,6.2462,4.5193
1.5492,6.2462,4.5193
1.5492,6.2462,4.5193
1.5492,6.2462,4.5193
1.5492,6.2462,4.5193
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
0.3404,0.4224,4.4651
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
1.6661,6.1389,4.4085
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
0.8184,7.3476,4.6704
